Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²),Specimen mass (g),Oxygen (%),DPT (Pa),CO (%),CO2 (%),PDM (-),PDC (-),APT (kPa),Cold Trap TC (K),Stack TC (K),Smoke TC (K),Cone Heater TC (K),Soot MFM (g/s),Spare TC (K),HFM (kW/m²)
,,501,17.0428134504702,0,0,-0.031799,-3.1799,0,0,38.0402061299775,23.7366469156595,0.00333206398044691,22.5314801156787,22.7524593420505,7.58126502402291E-05,0.00758126502402291,4.24176678183918,424.176678183918,0.00208014772255374,0.0138016575376277,0.0134203795410576,28.6648159800569,75.9285551496557,0.504505999999998,20.89724692,102.615568,0.01010893,0.08628221,1.065993,1.066398,0,-1,335.251,338.539,1041.258,0,0,0
,,502,17.268194623123,2.9651968701836,3.03339546049119,0.05823625,5.823625,0.0355836350550964,0.236031997212832,38.0573616340143,23.6618864557734,0.00778764895531972,22.4637982343735,22.6838134846022,0.00017665357638603,0.017665357638603,4.24189301495249,424.189301495249,0.00207225746697736,0.0137456183976858,0.0135461195044297,28.6782992295796,75.8114773585942,0.483088999999998,20.89660424,101.985098,0.01010308,0.08624725,1.065092,1.066038,0,-1,335.3,338.584,1041.501,0,0,0
,,503,16.4590620579623,12.184376600589,93.1172043800316,0.0135083333333333,1.35083333333333,0.154455988567491,1.02442916771928,38.0742252623548,23.8242307690721,0.0550745857946816,22.6124585407579,22.8391774115722,0.00125785823583359,0.125785823583359,4.2426102708586,424.26102708586,0.00208644297889919,0.0138383306739413,0.0130722398900891,28.6916084092769,75.6942848158148,0.420508999999998,20.89875771,103.364363,0.01010294,0.08624284,1.0595,1.066173,0,-1,335.219,338.58,1041.49,0,0,0
,,504,16.3496617597756,0,0,-0.0435590833333333,-4.35590833333333,0,0,38.0906296242637,23.888718281287,0.0293459502606872,22.6790770930399,22.9000516407211,0.00067202377641577,0.067202377641577,4.24357521186472,424.357521186472,0.00207271217370877,0.0138787975243949,0.013006416679686,28.7046477375617,75.5766460798883,0.459446999999998,20.89914118,103.949496,0.01001906,0.08625113,1.062655,1.066216,0,-1,335.299,338.566,1041.683,0,0,0
,,505,16.2371855751714,6.30762195949761,-40.1014699311329,0.0257421666666667,2.57421666666667,0.0789397713272072,0.53504726993135,38.1069230479312,23.7281971317496,-0.0453741533798613,22.5243327379731,22.7508095611921,-0.00103229872254555,-0.103229872254555,4.24391122375293,424.391122375293,0.00203208075013352,0.0137732759971178,0.0129050311796216,28.7176034614914,75.4592535602597,0.477469999999998,20.89919454,102.546499,0.00990269,0.08621712,1.072045,1.066514,0,-1,335.264,338.635,1041.556,0,0,0
,,506,16.5104297677733,2.84779603706811,1.57848316267077,0.0579761666666666,5.79761666666666,0.0349852635577988,0.233890968795074,38.1232968556026,23.8771059806326,0.00399805494147751,22.6673091383215,22.8897311965672,9.15144029195274E-05,0.00915144029195273,4.24395698095439,424.395698095439,0.0020283114709042,0.0135601017886913,0.0130385821556456,28.730575268159,75.342483904353,0.416067999999998,20.89899528,103.845054,0.00983114,0.08539133,1.066065,1.066551,0,-1,335.288,338.578,1041.576,0,0,0
,,507,15.978463913481,24.0554984395256,32.5516630616014,0.00664233333333337,0.664233333333337,0.302236984552793,2.02586259220376,38.1395413024433,23.9046502227883,0.00943408665629394,22.6935931454185,22.9189114417622,0.000216218996609512,0.0216218996609512,4.24411084765416,424.411084765416,0.00200755879706118,0.0134564546249482,0.0126898456748335,28.7434394820743,75.2259197286849,0.382382999999998,20.9003727,104.085401,0.00973125,0.08506292,1.064992,1.066138,0,-1,335.29,338.619,1041.562,0,0,0
,,508,15.827763447888,0,0,-0.00406616666666664,-0.406616666666664,0,0,38.1554444161239,23.7511558452045,0.013654298680972,22.5436384188998,22.7685859037719,0.000310889072473471,0.0310889072473471,4.2443744016887,424.43744016887,0.00198473144160376,0.0133581466999928,0.0125732582616256,28.7560710340425,75.1091425514251,0.394464999999998,20.90050648,102.733698,0.00968799,0.08502994,1.06432,1.065978,0,-1,335.227,338.572,1041.502,0,0,0
,,509,16.2891072218866,68.694179111805,118.877837836111,0.00237124999999998,0.237124999999998,0.839769990740661,5.60649878704154,38.1715028514588,24.0389430029655,0.0122313131251722,22.8207420679545,23.0465094045172,0.000281889072968875,0.0281889072968875,4.24467079076142,424.467079076142,0.00199130459054378,0.0132944102487721,0.0128490331499586,28.7687821797483,74.9931293741824,0.384353999999998,20.90004174,105.256589,0.00961282,0.08441234,1.064255,1.06574,0,-1,335.285,338.602,1041.49,0,0,0
,,510,16.6802590721895,4.75861639163531,-27.6994418603723,0.03505275,3.505275,0.0560594730181775,0.377326021727102,38.1879875346059,23.9816251762312,-0.0422311015096435,22.7613041822932,22.9911505019458,-0.000970941610671164,-0.0970941610671164,4.2448117352979,424.48117352979,0.00196503869283792,0.0132263147080947,0.0130669998873365,28.7817401962669,74.8784069305998,0.383041999999998,20.89910344,104.732125,0.00952004,0.08431246,1.070631,1.065489,0,-1,335.211,338.596,1041.485,0,0,0
,,511,16.7657222388316,3.09402500989588,-13.6950385396456,0.0541874166666667,5.41874166666667,0.0363690432614445,0.245374117443211,38.2047105252614,24.1223503181136,-0.0320918404514421,22.8978736258338,23.1242194020221,-0.000742098759613834,-0.0742098759613834,4.2448117352979,424.48117352979,0.00197074450097592,0.0132961895411109,0.0131326202403822,28.7948400063308,74.7645998537405,0.319453999999998,20.89914493,105.978785,0.00949507,0.08429135,1.069066,1.065162,0,-1,335.255,338.569,1041.52,0,0,0
,,512,16.6004717694469,0,0,-0.00898008333333337,-0.898008333333337,0,0,38.2213936222655,24.1181258783303,-0.00830673285840991,22.8924978649792,23.1230378527256,-0.000192076898317492,-0.0192076898317492,4.2448117352979,424.48117352979,0.00196842613065281,0.0133083149467523,0.0130326044682723,28.8079226186851,74.6511594184874,0.295897999999998,20.89951165,105.935349,0.00948661,0.08433079,1.066011,1.065002,0,-1,335.235,338.611,1041.489,0,0,0
,,513,16.2216808310897,0,0,-0.0764240833333333,-7.64240833333333,0,0,38.2378046985658,24.0059785633104,0.00129382960289383,22.7850300644267,23.0100120151256,2.97710347081122E-05,0.00297710347081122,4.24482662081526,424.482662081526,0.00194716600541639,0.0132576236451574,0.0127847293020767,28.8208312855703,74.5376309913563,0.337450999999998,20.90021776,104.947762,0.00943446,0.08436147,1.064353,1.06451,0,-1,335.22,338.53,1041.513,0,0,0
,,514,16.4643151905645,0,0,-0.0354055,-3.54055,0,0,38.2541476965766,24.4704964122855,0.00941064632530791,23.2262688779524,23.457267104335,0.000220748044477176,0.0220748044477176,4.24495188035485,424.495188035485,0.0019777040659984,0.0134838480542316,0.0129811697954665,28.8337142351191,74.424411861044,0.419256999999998,20.9004062,109.050181,0.00940429,0.08427995,1.062988,1.064129,0,-1,335.225,338.559,1041.472,0,0,0
,,515,16.0743016827122,1.83655581022905,-14.1535758582894,0.0875241666666666,8.75241666666666,0.0218633980230596,0.150576005876934,38.2704170050133,23.9135838800972,-0.0540522335770868,22.6909699672689,22.9182006065215,-0.00123877993235023,-0.123877993235023,4.24506225437709,424.506225437709,0.00191357569246993,0.0131790394343737,0.0126691642223725,28.846539402128,74.3114893301228,0.389236999999998,20.90046893,104.112264,0.00932162,0.08428563,1.070648,1.064071,0,-1,335.126,338.482,1041.495,0,0,0
,,516,16.1954325370134,3.55303895082956,-5.51452785239883,0.0455819166666667,4.55819166666667,0.0426612313339604,0.292427697731627,38.2865518721231,24.1450480456925,-0.0108625518503431,22.9136766044986,23.1403037230259,-0.000251362749024056,-0.0251362749024056,4.24506225437709,424.506225437709,0.00194458069156197,0.0133294149490282,0.0127791392261668,28.8592635538523,74.1987439382231,0.285319999999998,20.90051636,106.151715,0.00937508,0.08434781,1.064995,1.063677,0,-1,335.171,338.486,1041.509,0,0,0
,,517,16.7994191109231,0,0,-0.0678231666666666,-6.78231666666666,0,0,38.3030492979471,24.4089023341445,0.0100653440058728,23.1602734917106,23.3930400594665,0.000235458995541693,0.0235458995541693,4.24517998387486,424.517998387486,0.00197241680306559,0.0132699008562821,0.0131509701333924,28.872228608532,74.0871359728183,0.316244999999998,20.89965538,108.466617,0.00940298,0.08379462,1.061747,1.062966,0,-1,335.116,338.484,1041.507,0,0,0
,,518,16.3053632034944,0,0,-0.02072075,-2.072075,0,0,38.3196016891043,23.4209070959861,-0.00383898947678395,22.2252724145971,22.4435111638144,-8.61604031799667E-05,-0.00861604031799667,4.24529771337263,424.529771337263,0.00189333158699253,0.0126152571660731,0.0127146434633432,28.8851614153304,73.9760650368809,0.382303999999998,20.89928444,99.87458,0.0094063,0.0834644,1.062738,1.062273,0,-1,335.153,338.444,1041.538,0,0,0
,,519,16.4710915143143,3.60768394832637,3.65330327206673,0.0456555833333333,4.56555833333333,0.0429047472067975,0.285610611029915,38.3359899164632,24.2283480041022,0.00718291495713301,22.9915621548743,23.2208919324803,0.000166793691979782,0.0166793691979782,4.24538111021862,424.538111021862,0.00195884126149554,0.0130397190527605,0.0129093761593926,28.8979734251418,73.8651058120678,0.351230999999998,20.90019452,106.88,0.00940731,0.08343601,1.060807,1.061676,0,-1,335.154,338.497,1041.516,0,0,0
,,520,16.708367676161,59.6851761122657,-360.575524262654,0.00279941666666664,0.279941666666664,0.697843033593126,4.64926353220349,38.3525796460584,24.1756102835392,-0.0435737479413189,22.9378886540935,23.1653502373104,-0.00100940113221294,-0.100940113221294,4.24546450706461,424.546450706461,0.0019535534189578,0.0130152258197759,0.0130482824299873,28.9109522544365,73.7549608578047,0.316558999999998,20.89956925,106.398388,0.00940293,0.0834466,1.06658,1.061295,0,-1,335.101,338.424,1041.526,0,0,0
,,521,17.1015663669821,0,0,-0.00293091666666664,-0.293091666666664,0,0,38.36948461308,24.2597032308933,-0.0334098415591213,23.0219349885828,23.2480584269767,-0.000776713948602486,-0.0776713948602486,4.24546450706461,424.546450706461,0.00197541789211783,0.0130534721710331,0.0133032024629596,28.9241279968829,73.6458437871017,0.338151999999998,20.89878748,107.159695,0.00946716,0.08342754,1.064849,1.060801,0,-1,335.163,338.455,1041.525,0,0,0
,,522,16.8999433227562,3.91451579657332,6.29140306636458,0.0431725,4.31725,0.0457509788594799,0.304141551955821,38.3864853679249,24.3457446833767,0.0116423170571771,23.0979340147947,23.3300293703291,0.000271615598882625,0.0271615598882625,4.24560031486405,424.560031486405,0.0019751841348109,0.0131305511518127,0.0131920182124671,28.9373756072207,73.5373282910438,0.311264999999998,20.89937626,107.894762,0.00943641,0.08351075,1.058651,1.060057,0,-1,335.081,338.448,1041.484,0,0,0
,,523,16.8049883407884,0,0,-0.00148625000000003,-0.148625000000003,0,0,38.4033378337566,24.1646383206029,-0.0304105190692756,22.9289152357924,23.1540157398648,-0.000704125637187464,-0.0704125637187464,4.24573612266349,424.573612266349,0.00196333024997235,0.0130120911817027,0.0131106308936528,28.9505269317737,73.4289442328043,0.273707999999998,20.89931353,106.308495,0.00944856,0.08345415,1.06305,1.059371,0,-1,335.122,338.412,1041.485,0,0,0
,,524,16.3959418599182,0,0,-0.0652398333333333,-6.52398333333333,0,0,38.419938298857,24.1447087583113,-0.0136559677828482,22.9064499394644,23.1372440272539,-0.000315961459020077,-0.0315961459020077,4.24573612266349,424.573612266349,0.00197101602187241,0.0130299543885343,0.01286646793596,28.9635154811885,73.32049293675,0.319076999999998,20.90018831,106.116745,0.00948841,0.08353209,1.060705,1.059055,0,-1,335.07,338.446,1041.431,0,0,0
,,525,16.1360293744896,0,0,-0.0509783333333333,-5.09783333333333,0,0,38.4362042844742,24.2289498874888,-0.0391408068200872,22.9852045424412,23.211521542395,-0.000908517680691176,-0.0908517680691176,4.24573612266349,424.573612266349,0.00198911194612458,0.0130344984614023,0.0127158778788451,28.9763066540959,73.2118176847128,0.382812999999998,20.90091858,106.8531,0.00953629,0.08342095,1.063091,1.058358,0,-1,335.053,338.352,1041.425,0,0,0
,,526,15.5917275779412,4.35627561857929,-19.8081423631869,0.0357914166666666,3.57914166666666,0.0538589876423637,0.353954058662359,38.4520681629504,23.5479602770782,-0.0314221683699304,22.3406390083156,22.56246190164,-0.000708961476713472,-0.0708961476713472,4.24573612266349,424.573612266349,0.00192768946795269,0.0126685171944423,0.0123009219883254,28.9888150540295,73.1027911843164,0.401226999999998,20.90113982,100.937617,0.00951207,0.08342199,1.061325,1.05753,0,-1,335.075,338.402,1041.392,0,0,0
,,527,15.4593005346033,1.58712792661545,2.67297194326898,0.09740425,9.740425,0.0201045502320724,0.132578439790654,38.4675936770067,23.9907716835572,0.0113274825195457,22.7574866363938,22.984703525775,0.000260358827405158,0.0260358827405158,4.24586630207719,424.586630207719,0.00195826863694234,0.0129137034939788,0.0122711205077192,29.0011010752775,72.993536389007,0.319167999999998,20.90212497,104.754497,0.00948763,0.08344108,1.055591,1.056955,0,-1,335.027,338.372,1041.389,0,0,0
,,528,15.3358232694704,5.83980830875018,-5.39355119805255,0.0262608333333333,2.62608333333333,0.0728832799056969,0.482907651229093,38.4829912389087,23.5993742691071,-0.00626391390126187,22.3921565510625,22.6119246400122,-0.000141639149086858,-0.0141639149086858,4.2459964814909,424.59964814909,0.00191397566639019,0.0126815573443187,0.0121414111364967,29.0133073410996,72.8844531039938,0.239413999999998,20.90185462,101.391272,0.00943354,0.08338122,1.056272,1.055518,0,-1,335.116,338.405,1041.363,0,0,0
,,529,15.1416284576022,39.3988337506453,-107.378777451991,0.00384316666666668,0.384316666666668,0.49533129412883,3.30716450537994,38.4982299647723,23.551560626545,-0.0182867084923875,22.3422543041861,22.5669118301251,-0.000412674538210909,-0.0412674538210909,4.2459964814909,424.59964814909,0.00190364071855279,0.0127099843882594,0.0120228772593629,29.0253894852976,72.7754819749948,0.257159999999998,20.90221563,100.960349,0.00940519,0.08353245,1.056896,1.054695,0,-1,335.048,338.417,1041.326,0,0,0
,,530,15.4129403121993,4.69854192484559,-46.4345676889165,0.0328036666666667,3.28036666666667,0.0593028204386089,0.384825531580428,38.5135072491572,24.070864305577,-0.0660477719406831,22.8373467489582,23.0624597245458,-0.00152322408027799,-0.152322408027799,4.2459964814909,424.59964814909,0.00194534995406132,0.0126236884627872,0.0121939075903883,29.0374978777224,72.6669948097305,0.220292999999998,20.90256936,105.473047,0.00940405,0.0825303,1.061301,1.05334,0,-1,335.084,338.387,1041.362,0,0,0
,,531,15.2477519474623,0,0,-0.0346069166666666,-3.46069166666666,0,0,38.528837595287,24.2060462339716,-0.0532792152941883,22.9648473397585,23.1965018867032,-0.0012358914180937,-0.12358914180937,4.2459964814909,424.59964814909,0.00195582557509599,0.0126465685864114,0.0121011627004834,29.0496454128679,72.5590161869812,0.212317999999998,20.90317223,106.657545,0.00940213,0.08239976,1.059216,1.052802,0,-1,335.073,338.453,1041.337,0,0,0
,,532,14.8267333594443,0,0,-0.039494,-3.9494,0,0,38.5438748379404,23.7662371551665,-0.011360026615726,22.5451675902122,22.7701906187782,-0.000258669971474475,-0.0258669971474475,4.2459964814909,424.59964814909,0.00192090998867941,0.0124255961525942,0.0117949505793434,29.0615934695078,72.4508925525196,0.274321999999998,20.90350106,102.805904,0.00940483,0.08242415,1.053929,1.052565,0,-1,335.037,338.381,1041.399,0,0,0
,,533,14.8633750878376,5.99275270906373,7.72366647838839,0.02480225,2.480225,0.0765839377074384,0.499551678651771,38.5587198921641,23.7376812086539,0.00842196809282891,22.5223802867639,22.7457887280196,0.000191564306913608,0.0191564306913608,4.24609226364435,424.609226364435,0.00189945396900431,0.0123900056218409,0.0118033430496522,29.0733926163223,72.342814056593,0.274108999999998,20.90341502,102.578594,0.00932142,0.08236687,1.050423,1.051432,0,-1,335.101,338.425,1041.422,0,0,0
,,534,14.7853725653293,6.60343788391428,-18.1831316095879,0.0223904166666667,2.23904166666667,0.0821835227010944,0.543470188381644,38.5735442659907,23.3124274168664,-0.0182261966810684,22.1140797782507,22.3375123273193,-0.000407127893043511,-0.0407127893043511,4.24618804579781,424.618804579781,0.00184012331641197,0.0121685239637768,0.0116969653646735,29.0851427705295,72.2351016217054,0.240692999999998,20.90300705,98.91463,0.00920919,0.08236823,1.052211,1.050027,0,-1,335.028,338.413,1041.454,0,0,0
,,535,15.498547092143,0,0,-0.0210035,-2.10035,0,0,38.5886862258194,24.1255187963198,-0.0196368439589127,22.8899518537143,23.1159858162739,-0.000453925006430611,-0.0453925006430611,4.24618804579781,424.618804579781,0.00189750437178997,0.0125633541499251,0.0122183615239853,29.0971004339738,72.1283854688213,0.240912999999998,20.90258149,105.956036,0.00918005,0.08228753,1.051833,1.049481,0,-1,335.095,338.404,1041.526,0,0,0
,,536,15.7326616880748,0,0,-0.0495145,-4.95145,0,0,38.6043018302095,23.927977956288,-0.065397333996249,22.6990049163149,22.9286758142782,-0.00149947427031807,-0.149947427031807,4.24618804579781,424.618804579781,0.00186733115967819,0.0124736431260467,0.0123350327728367,29.1093771311222,72.022951175764,0.277438999999998,20.90176171,104.21182,0.0091168,0.08232372,1.056738,1.048889,0,-1,335.043,338.433,1041.525,0,0,0
,,537,15.236746341995,7.6844918193599,3.23575694413026,0.0198279166666667,1.98279166666667,0.0916140467541375,0.619407254059445,38.6197865342245,23.5931764109332,0.00283837194969941,22.3821340446611,22.6039152650861,6.41583190418027E-05,0.00641583190418027,4.24622012495733,424.622012495733,0.00181651568453714,0.0122815554162195,0.011981607804978,29.1215354514111,71.9176657993008,0.316034999999998,20.90245546,101.319274,0.0090086,0.08227475,1.047503,1.047842,0,-1,335.054,338.374,1041.576,0,0,0
,,538,15.1147879456506,3.24336592625893,5.86179922830937,0.0466021666666666,4.66021666666666,0.0391295687462981,0.262302824083779,38.6349623013684,23.4941967048097,0.0121337345860644,22.2892993273899,22.5134761821764,0.000273172544604211,0.0273172544604211,4.24638879038915,424.638879038915,0.00182352268430978,0.0122238799250896,0.0119007285348998,29.133476619581,71.8121975861866,0.247494999999998,20.9025734,100.475732,0.00907298,0.08225752,1.045367,1.046814,0,-1,335.07,338.44,1041.568,0,0,0
